"","room","userID","message","time","batch","round","X_id","createdAt","updatedAt"
"2002","C","jmCFkob-XoowUuuzAAAL","another play off your idea",308.852,1534983421384,0,"ebSUaWo2ztYT81YP","2018-08-23T00:32:40.461Z","2018-08-23T00:32:40.461Z"
"2003","C","QTLF8u9hPGiBZR8TAAAc","Yea, the character limits been the biggest pain for me on these haha",127.387,1534983421384,2,"f33NgNiPLa1Ds0vB","2018-08-23T00:52:27.921Z","2018-08-23T00:52:27.921Z"
"2004","A","vE_uTkPyIdAc-VHMAAAX","has left the chatroom",743.342,1534983421384,3,"fT3XEiRkpKKNMU2l","2018-08-23T01:02:43.876Z","2018-08-23T01:02:43.876Z"
"2005","C","vE_uTkPyIdAc-VHMAAAX","thats exactly 30",455.14,1534983421384,0,"fUEaHCuWMhmuutrW","2018-08-23T00:35:06.749Z","2018-08-23T00:35:06.749Z"
"2006","C","QTLF8u9hPGiBZR8TAAAc","Hi, I am completely out of ideas on this one ",176.794,1534983421384,1,"fqlFR7uOEMC822bi","2018-08-23T00:42:09.972Z","2018-08-23T00:42:09.972Z"
"2007","C","QTLF8u9hPGiBZR8TAAAc","I honestly have no better idea, I like that one!",573.253,1534983421384,2,"gNZ6s40UCooIxRVF","2018-08-23T00:59:53.787Z","2018-08-23T00:59:53.787Z"
"2008","C","QTLF8u9hPGiBZR8TAAAc","!Keep time in bold style.",577.281,1534983421384,2,"gaOcF1KbJ9nrMpQh","2018-08-23T00:59:57.816Z","2018-08-23T00:59:57.816Z"
"2009","C","TY4mZ2jUP8zjHBbPAAAr","and they are quite bold and stylish",255.34,1534983421384,2,"gnPshdZyKSH74rKw","2018-08-23T00:54:35.874Z","2018-08-23T00:54:35.874Z"
"2010","C","jmCFkob-XoowUuuzAAAL","I like it...The Jetsons use Kosmos",299.916,1534983421384,0,"h0EDUfNiQAnubduy","2018-08-23T00:32:31.525Z","2018-08-23T00:32:31.525Z"
"2011","C","TY4mZ2jUP8zjHBbPAAAr","Bold and stylish or Bold, Stylish",378.36,1534983421384,2,"hMEBSdqcrkaZ4Gzs","2018-08-23T00:56:38.894Z","2018-08-23T00:56:38.894Z"
"2012","C","QTLF8u9hPGiBZR8TAAAc","I agree",499.261,1534983421384,1,"hckWXbsn6sHbqxnj","2018-08-23T00:47:32.439Z","2018-08-23T00:47:32.439Z"
"2013","A","gteJNKigu7G3mAWMAAAD","magnet strenth",492.47,1534983421384,0,"hkfH4K01vXvyDu4y","2018-08-23T00:35:44.080Z","2018-08-23T00:35:44.080Z"
"2014","C","QTLF8u9hPGiBZR8TAAAc","That's to the point and I like it",110.219,1534983421384,2,"jHepPkOf9OtoP7b1","2018-08-23T00:52:10.754Z","2018-08-23T00:52:10.754Z"
"2015","C","QTLF8u9hPGiBZR8TAAAc","I like Bold, Stylish ",410.553,1534983421384,2,"l5lLlWzdVImA4PCC","2018-08-23T00:57:11.087Z","2018-08-23T00:57:11.087Z"
"2016","B","FOt_7Qqq0jzJlUv8AAAn","has left the chatroom",178.864,1534983421384,0,"lpd3fpQmKtD2q2C8","2018-08-23T00:30:30.473Z","2018-08-23T00:30:30.473Z"
"2017","C","QTLF8u9hPGiBZR8TAAAc","Anyone have any ideas?",104.248,1534983421384,0,"m8CjtN6BILb1e2Xg","2018-08-23T00:29:15.857Z","2018-08-23T00:29:15.857Z"
"2018","A","2tVWpOqMC3g_Z6dPAAAG","Yeah I am sorry I read it wrong",550.467,1534983421384,0,"mXxWRSn5B5SOCWxM","2018-08-23T00:36:42.078Z","2018-08-23T00:36:42.078Z"
"2019","C","QTLF8u9hPGiBZR8TAAAc","I agree! I can't think of other words to describe it better tbh",280.512,1534983421384,2,"ncbK2lbYw6axjSIz","2018-08-23T00:55:01.047Z","2018-08-23T00:55:01.047Z"
"2020","C","TY4mZ2jUP8zjHBbPAAAr","thanks for contributing",152.67,1534983421384,2,"oASucZpwy9HXJLnJ","2018-08-23T00:52:53.205Z","2018-08-23T00:52:53.205Z"
"2021","C","jmCFkob-XoowUuuzAAAL","yes, I agree..gets the point across and is catchy enough to be memorable",544.397,1534983421384,0,"oRqyJGh6rTxfJx6G","2018-08-23T00:36:36.006Z","2018-08-23T00:36:36.006Z"
"2022","C","jmCFkob-XoowUuuzAAAL","then I guess its On The Go With Projka",490.497,1534983421384,1,"odcLSM5k04gH8iJ3","2018-08-23T00:47:23.676Z","2018-08-23T00:47:23.676Z"
"2023","C","vE_uTkPyIdAc-VHMAAAX","Stay organized with Projka",316.221,1534983421384,1,"ozUno2lPSv0j4Thp","2018-08-23T00:44:29.400Z","2018-08-23T00:44:29.400Z"
"2024","C","jmCFkob-XoowUuuzAAAL","Projka: Tomorrows pouch Today!",87.266,1534983421384,1,"p8FUkUb5LDQtArdi","2018-08-23T00:40:40.445Z","2018-08-23T00:40:40.445Z"
"2025","B","2tVWpOqMC3g_Z6dPAAAG","has left the chatroom",104.9,1534983421384,2,"pLQ4rW0qV5Zaidx8","2018-08-23T00:52:05.434Z","2018-08-23T00:52:05.434Z"
"2026","A","TY4mZ2jUP8zjHBbPAAAr","Organization in a little pouch.",277.673,1534983421384,1,"q2rWk9T5PPoIxogx","2018-08-23T00:43:50.851Z","2018-08-23T00:43:50.851Z"
"2027","A","TY4mZ2jUP8zjHBbPAAAr","Never lose a pen cap again!",77.862,1534983421384,0,"qkmHntgBUwyRvv5j","2018-08-23T00:28:49.471Z","2018-08-23T00:28:49.471Z"
"2028","A","TY4mZ2jUP8zjHBbPAAAr","Safe organization on the go.",113.094,1534983421384,1,"rD1vT13bmaESn0jo","2018-08-23T00:41:06.272Z","2018-08-23T00:41:06.272Z"
"2029","C","TY4mZ2jUP8zjHBbPAAAr","sleek",387.728,1534983421384,2,"rIczIGWNfDnjpVje","2018-08-23T00:56:48.262Z","2018-08-23T00:56:48.262Z"
"2030","C","jmCFkob-XoowUuuzAAAL","and a weird ass name to boot",264.218,1534983421384,1,"rXxES782RJWMUloK","2018-08-23T00:43:37.399Z","2018-08-23T00:43:37.399Z"
"2031","C","vE_uTkPyIdAc-VHMAAAX","Kosmos Ink: Magnetically connecting you to everyday life.",309.574,1534983421384,0,"rcBDao7fVjho2EFm","2018-08-23T00:32:41.183Z","2018-08-23T00:32:41.183Z"
"2032","C","TY4mZ2jUP8zjHBbPAAAr","has left the chatroom",675.278,1534983421384,3,"sKFk8K4aneLff3nH","2018-08-23T01:01:35.813Z","2018-08-23T01:01:35.813Z"
"2033","A","TY4mZ2jUP8zjHBbPAAAr","A truly magnetic pen!",369.793,1534983421384,0,"swqKiPXpLKCRhMu1","2018-08-23T00:33:41.403Z","2018-08-23T00:33:41.403Z"
"2034","A","TY4mZ2jUP8zjHBbPAAAr","!Projka: Organized Function.",568.238,1534983421384,1,"tG6R9tQfFVzMZA38","2018-08-23T00:48:41.416Z","2018-08-23T00:48:41.416Z"
"2035","A","TY4mZ2jUP8zjHBbPAAAr","which is a lot shorter than 30 words",532.602,1534983421384,0,"tamKAQPAy8uTF99G","2018-08-23T00:36:24.212Z","2018-08-23T00:36:24.212Z"
"2036","C","TY4mZ2jUP8zjHBbPAAAr","unless you have any other ideas",484.852,1534983421384,2,"tfXqQVJItDkcruO0","2018-08-23T00:58:25.387Z","2018-08-23T00:58:25.387Z"
"2037","B","_4EiMgSUwM1Vmt0MAAAm","has left the chatroom",140.08,1534983421384,0,"ttHXpYinWmFDHpY0","2018-08-23T00:29:51.690Z","2018-08-23T00:29:51.690Z"
"2038","C","jmCFkob-XoowUuuzAAAL","yep, go for it",572.112,1534983421384,0,"tvmWL9h9YNQS2Eps","2018-08-23T00:37:03.722Z","2018-08-23T00:37:03.722Z"
"2039","C","QTLF8u9hPGiBZR8TAAAc","I like that one",463.473,1534983421384,0,"twT1plLqFHoBKFby","2018-08-23T00:35:15.083Z","2018-08-23T00:35:15.083Z"
"2040","A","TY4mZ2jUP8zjHBbPAAAr","!A truly magnetic pen.",576.654,1534983421384,0,"u0LSA1cNTtck7hHk","2018-08-23T00:37:08.264Z","2018-08-23T00:37:08.264Z"
"2041","C","QTLF8u9hPGiBZR8TAAAc","Yea, this one is tough because it just kind of a bag and doesn't have frills",253.501,1534983421384,1,"uXBai6jdaEbukQJY","2018-08-23T00:43:26.680Z","2018-08-23T00:43:26.680Z"
"2042","C","QTLF8u9hPGiBZR8TAAAc","Stylish would roll of the tongue better.",340.01,1534983421384,2,"vBwq6uErvm4SPSNh","2018-08-23T00:56:00.545Z","2018-08-23T00:56:00.545Z"
"2043","C","jmCFkob-XoowUuuzAAAL","How Rude!",149.854,1534983421384,0,"vUn5J0bMuNUUEAZL","2018-08-23T00:30:01.463Z","2018-08-23T00:30:01.463Z"
"2044","C","vE_uTkPyIdAc-VHMAAAX","im good with any of them",396.377,1534983421384,1,"w95NKoA1DlaQFvAT","2018-08-23T00:45:49.556Z","2018-08-23T00:45:49.556Z"
"2045","A","TY4mZ2jUP8zjHBbPAAAr","I like on the go",207.601,1534983421384,1,"wd8BIprX731AcgC6","2018-08-23T00:42:40.779Z","2018-08-23T00:42:40.779Z"
"2046","C","vE_uTkPyIdAc-VHMAAAX","!On The Go With Projka",589.587,1534983421384,1,"wjVWC7GRhDz2IItz","2018-08-23T00:49:02.767Z","2018-08-23T00:49:02.767Z"
"2047","C","QTLF8u9hPGiBZR8TAAAc","Thanks! It was good working with you!",593.016,1534983421384,2,"xjdGH6NS4S6H75c2","2018-08-23T01:00:13.551Z","2018-08-23T01:00:13.551Z"
"2048","C","QTLF8u9hPGiBZR8TAAAc","What are other words for fashionable and stylish that would work? ",364.589,1534983421384,2,"yE6F4ShnGJ7t0kvW","2018-08-23T00:56:25.124Z","2018-08-23T00:56:25.124Z"
"2049","A","2tVWpOqMC3g_Z6dPAAAG","I think our other teammate left so let's just go with that",451.576,1534983421384,1,"yNJXK3eC86Lu8OcF","2018-08-23T00:46:44.754Z","2018-08-23T00:46:44.754Z"
"2050","A","TY4mZ2jUP8zjHBbPAAAr","I think the ad has to refer to the magnetism, that is the distinct part of the pen",327.538,1534983421384,0,"yYrf1L1azJhbZ44d","2018-08-23T00:32:59.147Z","2018-08-23T00:32:59.147Z"
"2051","C","QTLF8u9hPGiBZR8TAAAc","I think so because everything I got is too long and really not that great ",189.852,1534983421384,2,"yjRqcG7wk3STzF41","2018-08-23T00:53:30.386Z","2018-08-23T00:53:30.386Z"
"2052","A","2tVWpOqMC3g_Z6dPAAAG","lol I feel like I don't really know what to say.  Like I am freezing up lol",517.858,1534983421384,1,"z9j3wzFRb6tUqVnn","2018-08-23T00:47:51.037Z","2018-08-23T00:47:51.037Z"
"2053","C","jmCFkob-XoowUuuzAAAL","Fountain Pen of the Future!",167.644,1534983421384,0,"zOMQITALuI2lQB3Q","2018-08-23T00:30:19.254Z","2018-08-23T00:30:19.254Z"
"2054","B","jmCFkob-XoowUuuzAAAL","Timeless time piece",174.91,1534983421384,2,"zWqvuuEWheJlkLcf","2018-08-23T00:53:15.444Z","2018-08-23T00:53:15.444Z"
"2055","A","2tVWpOqMC3g_Z6dPAAAG","I am here but I am drawing a blank",299.878,1534983421384,0,"zgWOQuKxbvyAOEaj","2018-08-23T00:32:31.487Z","2018-08-23T00:32:31.487Z"
"2056","A","TY4mZ2jUP8zjHBbPAAAr","No threads on the grip.",177.692,1534983421384,0,"zzOzBtzAitloR8CS","2018-08-23T00:30:29.301Z","2018-08-23T00:30:29.301Z"
"2057","C","8hgi5VdiEBx9kZyzAAAL","Live your adventure with Projka",396.042,1535036462235,1,"0IuBnkSGxb235g9C","2018-08-23T15:27:17.962Z","2018-08-23T15:27:17.962Z"
"2058","B","Su-iBowSZ1kFMJbPAAAH","Explore. Create. Innovate.",427.856,1535036462235,0,"0usreI2i07LVitn3","2018-08-23T15:16:44.563Z","2018-08-23T15:16:44.563Z"
"2059","A","7NIIyEo77zQr3_H2AAAF","just write with it",157.454,1535036462235,0,"11pIs2ocQ3F7COUT","2018-08-23T15:12:14.160Z","2018-08-23T15:12:14.160Z"
"2060","A","2bsCV4XxszE-LOEiAAAb","hey, it's catchy!",311.957,1535036462235,0,"25XN8voCUSuD5v9k","2018-08-23T15:14:48.664Z","2018-08-23T15:14:48.664Z"
"2061","C","2bsCV4XxszE-LOEiAAAb","!A watch that stands up to life",569.903,1535036462235,2,"2EB12C1fuGOKvago","2018-08-23T15:41:08.636Z","2018-08-23T15:41:08.636Z"
"2062","C","2bsCV4XxszE-LOEiAAAb","The watch everyone will envy",247.847,1535036462235,2,"3BwS1iWTA0EPZxAn","2018-08-23T15:35:46.579Z","2018-08-23T15:35:46.579Z"
"2063","C","8hgi5VdiEBx9kZyzAAAL","!a watch that stands up to life",567.895,1535036462235,2,"3hL9UKicCxljikEY","2018-08-23T15:41:06.628Z","2018-08-23T15:41:06.628Z"
"2064","A","697PwJfXic9gwcHFAAAc","has left the chatroom",41.752,1535036462235,0,"3xCvwIucY13UkerC","2018-08-23T15:10:18.459Z","2018-08-23T15:10:18.459Z"
"2065","C","2bsCV4XxszE-LOEiAAAb","Projka, the accessory you can't miss.",129.975,1535036462235,1,"4O1BVFCUintyR6vh","2018-08-23T15:22:51.895Z","2018-08-23T15:22:51.895Z"
"2066","A","Su-iBowSZ1kFMJbPAAAH","A design you can run with",198.389,1535036462235,2,"4S1cIvHrjguOfQdX","2018-08-23T15:34:57.121Z","2018-08-23T15:34:57.121Z"
"2067","C","2bsCV4XxszE-LOEiAAAb","Your life more organized with Projka",308.076,1535036462235,1,"4fDZMLPguLbNBwiT","2018-08-23T15:25:49.996Z","2018-08-23T15:25:49.996Z"
"2068","B","7NIIyEo77zQr3_H2AAAF","Projka, simple pouches of life.",427.908,1535036462235,1,"53kUm8Fz0vk7Ct58","2018-08-23T15:27:49.827Z","2018-08-23T15:27:49.827Z"
"2069","C","2bsCV4XxszE-LOEiAAAb","The watch that sets you apart",110.799,1535036462235,2,"5SynvRJKQzQSJtY1","2018-08-23T15:33:29.532Z","2018-08-23T15:33:29.532Z"
"2070","A","Su-iBowSZ1kFMJbPAAAH","!Built to Withstand Gravity!",564.193,1535036462235,2,"5gaizq0PTORZ9JSG","2018-08-23T15:41:02.925Z","2018-08-23T15:41:02.925Z"
"2071","C","2bsCV4XxszE-LOEiAAAb","I can't come up with anything better",538.834,1535036462235,1,"5x5B9yQGYKJ7HghT","2018-08-23T15:29:40.753Z","2018-08-23T15:29:40.753Z"
"2072","B","Su-iBowSZ1kFMJbPAAAH","what do we want to use",570.511,1535036462235,0,"68fC91ZhuphMVdL0","2018-08-23T15:19:07.217Z","2018-08-23T15:19:07.217Z"
"2073","B","Ge_EtIv9CvKCwJkAAAAl","A modern stylized fountain pen with innovative magnetic cap.  ",287.034,1535036462235,0,"6rEhkISEa06HZIV5","2018-08-23T15:14:23.741Z","2018-08-23T15:14:23.741Z"
"2074","A","Su-iBowSZ1kFMJbPAAAH","Advanced Easy to Use Pouch!",354.52,1535036462235,1,"7KHeziqJaJZTUUXP","2018-08-23T15:26:36.439Z","2018-08-23T15:26:36.439Z"
"2075","B","7NIIyEo77zQr3_H2AAAF","precision, on time for you",175.632,1535036462235,2,"8ubl3pSx3lVRhF0O","2018-08-23T15:34:34.364Z","2018-08-23T15:34:34.364Z"
"2076","A","Su-iBowSZ1kFMJbPAAAH","!Advanced Easy to Use Pouch!",559.053,1535036462235,1,"9Bx6F4bto7fS3xTh","2018-08-23T15:30:00.972Z","2018-08-23T15:30:00.972Z"
"2077","B","Ge_EtIv9CvKCwJkAAAAl"," A modern stylized fountain pen with innovative magnetic cap. Imaginative writing with an innovative twist",589.33,1535036462235,0,"A7dTbnPhOhNKzuBx","2018-08-23T15:19:26.036Z","2018-08-23T15:19:26.036Z"
"2078","B","7NIIyEo77zQr3_H2AAAF","has left the chatroom",651.148,1535036462235,3,"AYbMThALrShZ4jBz","2018-08-23T15:42:29.880Z","2018-08-23T15:42:29.880Z"
"2079","A","2bsCV4XxszE-LOEiAAAb","Kosmos, for a modern style",416.442,1535036462235,0,"B7h2eDZhrsbMsljU","2018-08-23T15:16:33.149Z","2018-08-23T15:16:33.149Z"
"2080","C","1epF6ImtLiljvaO-AAAY","has left the chatroom",166.571,1535036462235,0,"C3hE0cC3qxrxNbWo","2018-08-23T15:12:23.277Z","2018-08-23T15:12:23.277Z"
"2081","C","8hgi5VdiEBx9kZyzAAAL","Made for all adventures",139.38,1535036462235,1,"CWtl9GPZOz5EpBd4","2018-08-23T15:23:01.299Z","2018-08-23T15:23:01.299Z"
"2082","C","2bsCV4XxszE-LOEiAAAb","nice, that will work",438.243,1535036462235,1,"D6QWzB3rdn0COURb","2018-08-23T15:28:00.163Z","2018-08-23T15:28:00.163Z"
"2083","A","7NIIyEo77zQr3_H2AAAF","! never ending accomplishments, kosmo",576.051,1535036462235,0,"Dt1fRB7gZNLIelAJ","2018-08-23T15:19:12.757Z","2018-08-23T15:19:12.757Z"
"2084","C","8hgi5VdiEBx9kZyzAAAL","Organized, dry,put together",282.873,1535036462235,1,"EO2beoCG21KRL4AF","2018-08-23T15:25:24.792Z","2018-08-23T15:25:24.792Z"
"2085","C","2bsCV4XxszE-LOEiAAAb","Time to work and play",182.998,1535036462235,2,"EgydJGEIScTdVlv8","2018-08-23T15:34:41.730Z","2018-08-23T15:34:41.730Z"
"2086","C","1m1qJzCL-SfvxaMjAAAi","has left the chatroom",33.258,1535036462235,0,"F47XQlJhbEIpF7rB","2018-08-23T15:10:09.965Z","2018-08-23T15:10:09.965Z"
"2087","A","7NIIyEo77zQr3_H2AAAF","lmao",293.471,1535036462235,0,"GDtBsjePEqtSXabx","2018-08-23T15:14:30.177Z","2018-08-23T15:14:30.177Z"
"2088","B","Ge_EtIv9CvKCwJkAAAAl","yes ",157.458,1535036462235,0,"GGGIeR4H2MWYcPgc","2018-08-23T15:12:14.164Z","2018-08-23T15:12:14.164Z"
"2089","A","2bsCV4XxszE-LOEiAAAb","I would say an ink pen for everyone",64.949,1535036462235,0,"GVBaF5vsV5A1fh7g","2018-08-23T15:10:41.655Z","2018-08-23T15:10:41.655Z"
"2090","C","2bsCV4XxszE-LOEiAAAb","darn, it's over 30 too, I thought it was exactly 30",398.551,1535036462235,1,"HIKukL5ahsqe9uFH","2018-08-23T15:27:20.471Z","2018-08-23T15:27:20.471Z"
"2091","B","8hgi5VdiEBx9kZyzAAAL","Fountain pen with a twist",151.548,1535036462235,0,"HYG6DAKQ7LF5w7Jn","2018-08-23T15:12:08.255Z","2018-08-23T15:12:08.255Z"
"2092","C","8hgi5VdiEBx9kZyzAAAL","Time to go wherever you want",112.84,1535036462235,2,"HnQPeoPlYDausaus","2018-08-23T15:33:31.572Z","2018-08-23T15:33:31.572Z"
"2093","A","2bsCV4XxszE-LOEiAAAb","The perfect stroke",284.906,1535036462235,0,"HyIvNPGm1HAErA7y","2018-08-23T15:14:21.612Z","2018-08-23T15:14:21.612Z"
"2094","C","8hgi5VdiEBx9kZyzAAAL","I like that, but must be only 20 characters",346.532,1535036462235,1,"I1GUtiYnXx6o7vS4","2018-08-23T15:26:28.451Z","2018-08-23T15:26:28.451Z"
"2095","B","7NIIyEo77zQr3_H2AAAF","simple design for easy use",349.503,1535036462235,1,"Ij5rtQ3iNiAYjk3R","2018-08-23T15:26:31.422Z","2018-08-23T15:26:31.422Z"
"2096","B","Ge_EtIv9CvKCwJkAAAAl","hello",80.014,1535036462235,0,"JwhJkSe2oMUkRyZc","2018-08-23T15:10:56.720Z","2018-08-23T15:10:56.720Z"
"2097","C","8hgi5VdiEBx9kZyzAAAL","A watch that stands up to life",211.082,1535036462235,2,"JzakibytX8LoVi6A","2018-08-23T15:35:09.814Z","2018-08-23T15:35:09.814Z"
"2098","A","Su-iBowSZ1kFMJbPAAAH","!Advanced Easy to Use Pouch",439.432,1535036462235,1,"KJF9ZBdI0S3TDNqO","2018-08-23T15:28:01.351Z","2018-08-23T15:28:01.351Z"
"2099","C","8hgi5VdiEBx9kZyzAAAL","the one accessory you'll need",304.623,1535036462235,1,"KmgncNEUNAvJlbCr","2018-08-23T15:25:46.542Z","2018-08-23T15:25:46.542Z"
"2100","C","uXArOWrf5i6xToAbAAAh","has left the chatroom",57.336,1535036462235,0,"L3TawOdO1516br6h","2018-08-23T15:10:34.043Z","2018-08-23T15:10:34.043Z"
"2101","B","8hgi5VdiEBx9kZyzAAAL","yes",388.041,1535036462235,0,"LTsuOVkjIkKqtueb","2018-08-23T15:16:04.748Z","2018-08-23T15:16:04.748Z"
"2102","A","2bsCV4XxszE-LOEiAAAb","nice",597.629,1535036462235,0,"LpBnG8SS3sVj7KSc","2018-08-23T15:19:34.335Z","2018-08-23T15:19:34.335Z"
"2103","B","8hgi5VdiEBx9kZyzAAAL","hi",79.911,1535036462235,0,"M5QLwxUmfjnk1XIk","2018-08-23T15:10:56.618Z","2018-08-23T15:10:56.618Z"
"2104","B","7NIIyEo77zQr3_H2AAAF","!Simplicity at its best, projka",584.094,1535036462235,1,"MVK4cDOtcAUbZ8BR","2018-08-23T15:30:26.013Z","2018-08-23T15:30:26.013Z"
"2105","C","2bsCV4XxszE-LOEiAAAb","The pouch you need",251.631,1535036462235,1,"NVEyKucEiVe6bYJh","2018-08-23T15:24:53.550Z","2018-08-23T15:24:53.550Z"
"2106","C","2bsCV4XxszE-LOEiAAAb","Time on your side",453.786,1535036462235,2,"OwZCtPxN8uMKkUb8","2018-08-23T15:39:12.519Z","2018-08-23T15:39:12.519Z"
"2107","C","8hgi5VdiEBx9kZyzAAAL","The watch that makes time stop",328.749,1535036462235,2,"PPRwfqJ4oWEO3Rm0","2018-08-23T15:37:07.481Z","2018-08-23T15:37:07.481Z"
"2108","A","2bsCV4XxszE-LOEiAAAb","Hello",58.326,1535036462235,0,"PUyOG3AbaLfW0Ptp","2018-08-23T15:10:35.032Z","2018-08-23T15:10:35.032Z"
"2109","A","Su-iBowSZ1kFMJbPAAAH","built to withstand anything",317.999,1535036462235,2,"PdlJVBEUL28gpjqP","2018-08-23T15:36:56.731Z","2018-08-23T15:36:56.731Z"
"2110","A","7NIIyEo77zQr3_H2AAAF","Kosmos ink the only pen you will ever want to use",392.48,1535036462235,0,"PnQK9N2cWbPvgWQW","2018-08-23T15:16:09.186Z","2018-08-23T15:16:09.186Z"
"2111","C","8hgi5VdiEBx9kZyzAAAL","A watch that takes you places",181.797,1535036462235,2,"QJUNcRiIav2JSCHz","2018-08-23T15:34:40.530Z","2018-08-23T15:34:40.530Z"
"2112","A","2bsCV4XxszE-LOEiAAAb","Writing with class",186.762,1535036462235,0,"Riy7W1dl1RTu6exz","2018-08-23T15:12:43.468Z","2018-08-23T15:12:43.468Z"
"2113","B","8hgi5VdiEBx9kZyzAAAL","I do like the explore,create, innovate",595.386,1535036462235,0,"S5ykSaU2c5dPml0J","2018-08-23T15:19:32.092Z","2018-08-23T15:19:32.092Z"
"2114","A","7NIIyEo77zQr3_H2AAAF","a writing experience like never before ",468.568,1535036462235,0,"TGXnjiVqs8CUzij8","2018-08-23T15:17:25.276Z","2018-08-23T15:17:25.276Z"
"2115","C","2bsCV4XxszE-LOEiAAAb","The watch for winners",41.61,1535036462235,2,"TU5fqhWycAMjVWXz","2018-08-23T15:32:20.343Z","2018-08-23T15:32:20.343Z"
"2116","B","8hgi5VdiEBx9kZyzAAAL","yes",160.438,1535036462235,0,"UZPOitM67lUUBcUp","2018-08-23T15:12:17.145Z","2018-08-23T15:12:17.145Z"
"2117","A","7NIIyEo77zQr3_H2AAAF","thats pretty good",198.242,1535036462235,0,"UbFMV80IeI3jnqEu","2018-08-23T15:12:54.949Z","2018-08-23T15:12:54.949Z"
"2118","B","8hgi5VdiEBx9kZyzAAAL","Create from your heart",461.152,1535036462235,0,"VhioxfHX9K4Mz343","2018-08-23T15:17:17.859Z","2018-08-23T15:17:17.859Z"
"2119","B","Su-iBowSZ1kFMJbPAAAH","too long",598.877,1535036462235,0,"VjbqKY46reHwhySJ","2018-08-23T15:19:35.584Z","2018-08-23T15:19:35.584Z"
"2120","B","8hgi5VdiEBx9kZyzAAAL","A pen for the ages",378.217,1535036462235,0,"VsotQ4I7wMjZn5PP","2018-08-23T15:15:54.923Z","2018-08-23T15:15:54.923Z"
"2121","C","8hgi5VdiEBx9kZyzAAAL","I like it",442.141,1535036462235,1,"Vu3fyN8TVi39lqFY","2018-08-23T15:28:04.060Z","2018-08-23T15:28:04.060Z"
"2122","","1m1qJzCL-SfvxaMjAAAi","Going to Disneyworld for the first time with my parents.",1535036975.099,1535036462235,0,"WUkySkhsbda2MgxF","2018-08-23T15:09:35.101Z","2018-08-23T15:09:35.101Z"
"2123","A","7NIIyEo77zQr3_H2AAAF","kosmos the ink of perfection",313.747,1535036462235,0,"WnggKsnlZJ1GPeeE","2018-08-23T15:14:50.454Z","2018-08-23T15:14:50.454Z"
"2124","B","Su-iBowSZ1kFMJbPAAAH","so its a advanced pen we have to come up with a text advertisment",147.077,1535036462235,0,"X0J3lHy8aWnvIArU","2018-08-23T15:12:03.783Z","2018-08-23T15:12:03.783Z"
"2125","C","2bsCV4XxszE-LOEiAAAb","Your life organized with Projka",435.24,1535036462235,1,"XuwqUPNpUWzLddK6","2018-08-23T15:27:57.160Z","2018-08-23T15:27:57.160Z"
"2126","C","8hgi5VdiEBx9kZyzAAAL","great, I think its good",558.935,1535036462235,1,"ZMYz467IU664uQSM","2018-08-23T15:30:00.854Z","2018-08-23T15:30:00.854Z"
"2127","C","8hgi5VdiEBx9kZyzAAAL","Time to get out and explore",149.202,1535036462235,2,"a6NtinM8KVFNNePL","2018-08-23T15:34:07.934Z","2018-08-23T15:34:07.934Z"
"2128","C","8hgi5VdiEBx9kZyzAAAL","has left the chatroom",668.434,1535036462235,3,"aTzZpyiR0loR861c","2018-08-23T15:42:47.166Z","2018-08-23T15:42:47.166Z"
"2129","A","2bsCV4XxszE-LOEiAAAb","I think they all are good",223.69,1535036462235,0,"augPLKXxYfaCsRZx","2018-08-23T15:13:20.397Z","2018-08-23T15:13:20.397Z"
"2130","C","8hgi5VdiEBx9kZyzAAAL","The pouch that gets you where you're going",167.522,1535036462235,1,"baBlTrW3rtkK5ze2","2018-08-23T15:23:29.442Z","2018-08-23T15:23:29.442Z"
"2131","A","7NIIyEo77zQr3_H2AAAF","satisfaction with smooth writing",231.155,1535036462235,0,"brokXoRNEWQp4kR5","2018-08-23T15:13:27.861Z","2018-08-23T15:13:27.861Z"
"2132","A","2bsCV4XxszE-LOEiAAAb","Kosmos, express yourself beautifully",524.204,1535036462235,0,"cIZhTvZlopzyhha8","2018-08-23T15:18:20.910Z","2018-08-23T15:18:20.910Z"
"2133","A","7NIIyEo77zQr3_H2AAAF","write to success",100.817,1535036462235,0,"cNsKk8PzbEuNRnDT","2018-08-23T15:11:17.523Z","2018-08-23T15:11:17.523Z"
"2134","C","2bsCV4XxszE-LOEiAAAb","has left the chatroom",645.136,1535036462235,3,"dG3jEfz7sIucPUc1","2018-08-23T15:42:23.868Z","2018-08-23T15:42:23.868Z"
"2135","A","Su-iBowSZ1kFMJbPAAAH","sleek breakthrough design",144.69,1535036462235,2,"dRFEB2Tx7ZjOZNy8","2018-08-23T15:34:03.422Z","2018-08-23T15:34:03.422Z"
"2136","A","7NIIyEo77zQr3_H2AAAF","double thumbs up on that one",434.314,1535036462235,0,"eldW48SY2J4Pxrw2","2018-08-23T15:16:51.020Z","2018-08-23T15:16:51.020Z"
"2137","C","8hgi5VdiEBx9kZyzAAAL","whoops, 30",364.502,1535036462235,1,"fjT00UYCfsEyFbiX","2018-08-23T15:26:46.421Z","2018-08-23T15:26:46.421Z"
"2138","C","8hgi5VdiEBx9kZyzAAAL","A pouch that protects everything",243.79,1535036462235,1,"gLcNKN0ZcBc6N2oU","2018-08-23T15:24:45.710Z","2018-08-23T15:24:45.710Z"
